关键字,分类,上级,下级
生态系统稳定性,环境,生态系统,
生态系统管理,环境,生态系统,
生态系统结构,环境,生态系统,
生态系统评估,环境,生态系统管理,
生态系统过程,环境,生态系统,
生态系统退化,环境,生态系统,
生态系统重建,环境,生态系统,
生态组,技术,物种识别传感器,
生态要素,生态,生态系统,生物因子、非生物因子
生态负债,环境,自然资本,
生态资产,环境,自然资本,
生态赤字,环境,自然资本,
生态足迹,环境,旅游业,
生态韧性,灾害,灾害韧性,
生殖健康流行病学,学科,流行病学,
生物产业,人文,产业结构,
生物传感器,技术,智能传感器,
生物保护,环境,生物多样性,自然保护区、国家公园、生物廊道
生物信息学,学科,计算生物学,
生物入侵,环境,生态系统,外来物种入侵
生物制氢,技术,氢能源,
生物化学,学科,计算生物学,
生物因子,生态,生态要素,生产者、消费者、分解者
生物圈,地球系统,地球圈层,植被、动物
生物圈-气候相互作用,气候,气候系统相互作用,
生物地理学,学科,自然地理学,
生物多样性,环境,生态系统,遗传多样性、物种多样性、生态系统多样性
生物多样性传感器,技术,生物传感器,
生物多样性保护,环境,农业地理,
生物多样性减少,环境,生态环境问题,
生物多样性分布,现象,生物现象,
生物多样性边界,环境,地球边界,
生物工程,人文,高新技术产业,
生物廊道,环境,生物保护,
生物承载力,环境,自然资本,
生物柴油,资源,生物质能,
生物灾害,灾害,自然灾害,病虫害、鼠害、蝗灾
生物物理学,学科,计算生物学,
生物现象,现象,地理现象,植物群落演替、动物迁徙、生物多样性分布
生物监测,技术,环境监测,
生物统计学,学科,计算生物学,
生物育种,人文,农业地理,
生物质发电,资源,生物质能,
生物质碳捕集与封存,技术,碳中和,BECCS
生物质碳汇,农业,农业碳汇,
生物质能,资源,可再生能源,
生物资源,人文,农业资源利用,种质资源、畜禽资源
生物风化,地貌,风化作用,植物根系、动物活动、微生物分解
生理组,技术,物种识别传感器,
生育政策,人文,人口政策,
生育鼓励政策,人文,人口政策,
生计恢复,灾害,灾后重建,
用材林,人文,林业,
田园综合体,人文,农业地理,
甲烷,环境,温室气体,
甲烷浓度,环境,温室气体,
甲醇储氢,技术,氢储运,
甲醇制氢,技术,氢能源,
电动汽车,技术,新能源汽车,
电子商务,人文,数字经济发展,
电子工业,人文,高新技术产业,
电子通关,人文,贸易便利化,
电学传感器,技术,智能传感器,
电导率传感器,技术,水质传感器,
电气系统,建筑,建筑设备,供电系统、照明系统、弱电系统
电池回收,技术,新能源汽车,
电法勘探,技术,地球物理勘探,
电磁法勘探,技术,地球物理勘探,
电磁波谱,技术,遥感原理,
电离层,地球系统,热层,
电解水,技术,氢能源,
电解水制氢,资源,氢能源,
留守人口,人文,人口地理,
畜牧业,人文,农业,牧区畜牧业、农区畜牧业
畜禽污染,环境,农业污染,
畜禽种质资源,农业,农业种质资源,
畜禽资源,人文,生物资源,
疆域,中国地理,中国地理,陆地面积、海域面积、边界线
疆域与区位,学科,地理国情认知,
疏散系统,建筑,消防系统,安全出口、疏散通道、应急照明
疫病,灾害,洪水次生灾害,
病虫害,灾害,生物灾害,
癌症流行病学,学科,慢性病流行病学,
白垩纪,地球系统,中生代,
白夜,天体系统,昼夜长短,
白烟囱,海洋,海底热液系统,
白矮星,天体系统,恒星,
百年尺度气候变化,气候,气候变化,
盆地,地貌,地形,塔里木盆地、准噶尔盆地、四川盆地、柴达木盆地
盐碱地改良,环境,农业地理,
盐类,资源,非金属矿产,
盐跃层,海洋,海水密度,
监测系统,气候,极端天气事件预警,
监测预警,灾害,地质灾害防治,
监管机制,人文,,
直接投资,人文,国际经济学,FDI
直接空气捕碳,技术,碳中和,DAC
直接经济效应,旅游,旅游经济效应,
直接风险,气候,气候变化风险,
直流河,地貌,河流形态,
直辖市,区域,省级行政区,
相对位置,区位,地理位置,邻国、周边环境、交通条件
相对方向,技能,方向,
盾状火山,地貌,火山,
省,区域,省级行政区,
省内迁移,人文,国内迁移,
省级行政区,区域,中国行政区,省、自治区、直辖市、特别行政区
省际迁移,人文,国内迁移,
看病难,人文,城市问题,
真北,技能,方向,
瞬时气候敏感性,气候,气候敏感性,
矢量数据,技术,空间数据,点数据、线数据、面数据
知识产权,人文,国际贸易,
知识产权协定,人文,多边贸易协定,TRIPS、知识产权保护、执法措施
知识经济,人文,产业结构,
短期变化,气候,气候变化时间尺度,
石林,地貌,喀斯特地貌,
石柱,地貌,岩溶洞穴,
石油,资源,化石能源,
石油勘探,技术,地球物理勘探,
石油开采,资源,矿产资源,
石油污染,环境,海洋污染,
石油输出国组织,人文,国际组织,
石流,地貌,冰川地貌,
石炭纪,地球系统,古生代,
石笋,地貌,岩溶洞穴,
石芽,地貌,喀斯特地貌,
矿业景观,人文,工业文化景观,
矿产资源,资源,资源地理,金属矿产、非金属矿产
矿产资源开发,资源,矿产资源,
矿物勘探,技术,地球物理勘探,
矿物学,学科,地质学,
矿物粉尘,环境,气溶胶,
矿物资源,资源,非可再生资源,金属矿物、非金属矿物
研学旅游,人文,旅游业,
研究方法选择,技能,地理研究方案设计,
研究问题提出,技能,地理研究方案设计,
硅铝层,地球系统,大陆地壳,
硅镁层,地球系统,海洋地壳,
硝酸盐,环境,气溶胶,
硫酸盐,环境,气溶胶,
硬件系统,技术,GIS组成,
硬实力,人文,国际关系,
碰撞带,地球系统,聚合边界,
碰撞阶段,地球系统,威尔逊循环,
碳中和,环境,新能源,
碳中和债券,环境,碳中和,
碳中和路径,环境,碳中和,能源替代、能效提升、碳捕获与封存、自然碳汇
碳交易,环境,新能源,
碳信用,环境,碳交易,
碳基金,环境,碳中和,
碳审计,环境,碳中和,
碳市场,环境,碳交易,
碳循环反馈,气候,气候反馈,
碳捕获与封存,气候,气候变化缓解措施,
碳捕集与封存,技术,碳中和,CCS
碳捕集利用与封存,技术,碳中和,CCUS
碳排放,环境,新能源,
碳标签,环境,碳中和,
碳核查,环境,碳中和,
碳核算,环境,碳中和,
碳汇,环境,碳中和,森林碳汇、海洋碳汇、土壤碳汇
碳监测,环境,碳中和,
碳盘查,环境,碳中和,
碳移除,环境,碳中和,
碳资产管理,环境,碳中和,
碳足迹,环境,新能源,
碳足迹计算,环境,碳中和,
碳边境调节机制,环境,碳交易,CBAM
碳达峰,环境,新能源,
碳配额,环境,碳交易,
碳金融,环境,碳中和,
碳预算,环境,气候变化,
磁倾角,地球系统,地磁场,
磁偏角,地球系统,地磁场,
磁力测量,技术,大地测量,
磁北,技能,方向,
磁学传感器,技术,智能传感器,
磁层,天体系统,地球,范艾伦辐射带
磁极倒转,地球系统,地磁场,
磋商,人文,争端解决机制,双边解决、善意磋商、60天期限
磨蚀,地貌,风力侵蚀,
示意图绘制,技能,地图绘制,
示范效应,旅游,旅游社会文化效应,
社会保障,人文,城市地理,
社会分层,人文,社会学,
社会参与,人文,城市治理,
社会发展,可持续发展,可持续发展,社会进步、民生改善
社会变迁,旅游,旅游社会文化效应,
社会可持续,人文,城市可持续发展,
社会因素,人文,迁移原因,
社会型迁移,人文,人口迁移类型,
社会学,学科,,社会结构、社会变迁、社会问题
社会恢复力,气候,气候恢复力,
社会承载力,人文,人口承载力,
社会流动,人文,社会学,
社会流行病学,学科,流行病学,
社会经济因素,农业地理,农业区位,市场、交通、政策、技术
社会经济干旱,灾害,干旱类型,
社会结构,人文,社会学,
社会调查,技能,地理实践活动,
社会韧性,灾害,灾害韧性,
神经流行病学,学科,精神流行病学,
神经网络,技术,人工智能,
禁止开发区域,人文,主体功能区,
离散边界,地球系统,板块边界类型,洋中脊、裂谷系统
私家车,人文,个体交通,
秋分,天体系统,四季变化,
秋季低温,气候,极端天气,
种业安全,人文,农业地理,
种植业,人文,农业,水稻种植、小麦种植
种群传感器,技术,生物传感器,
种群生态学,学科,生态学,
种质资源,人文,生物资源,
科技合作,人文,国际合作,
科技园区,人文,产业结构,
科技城市,人文,城市类型,
科技旅游,人文,旅游业,
科教园区,人文,文教区,
科氏力,天体系统,地球自转,北半球右偏、南半球左偏
秦岭,地貌,山地,
移动激光雷达,技术,激光雷达,
移动通信,技术,通信网络,
移民,人文,国际迁移,
移民扩散,人文,文化扩散过程,
移民政策,人文,人口政策,
税则号列,人文,关税分类体系,8位数编码、10位数编码、国家特定
稻谷,人文,粮食作物,
穹隆,地貌,褶皱,
空城现象,人文,城市问题,
空气质量监测,环境,环境监测,
空间信息科学,学科,地理信息科学,
空间分布,地理方法,空间分析,分布特征、分布规律
空间分析,技能,分析技能,位置分析、分布分析、关联分析
空间布局,人文,传统聚落,风水布局、地形适应、功能分区
空间思维,学科,地理学科思维方法,
空间插值,技术,地理信息科学,
空间数据,技术,数据,
空间数据库,技术,地理信息系统,
空间治理,人文,区域发展,
空间流行病学,学科,环境流行病学,
空间结构,地理方法,空间分析,核心边缘、等级体系
空间统计,研究,统计学,
空间统计学,技术,空间分析,空间自相关、空间插值、空间回归
空间联系,地理方法,空间分析,空间流、空间网络
空间自相关,技术,空间统计学,莫兰指数、LISA统计量
窑洞,人文,民居类型,
符号设计,技术,地图设计,
第一产业,人文,产业结构,农业、林业、渔业、牧业
第一产业人口,人文,职业结构,
第一次工业革命,人文,工业革命,
第一级阶梯,地貌,三级阶梯,青藏高原
第三产业,人文,产业结构,服务业、金融业、信息业
第三产业人口,人文,职业结构,
第三次工业革命,人文,工业革命,
第三级阶梯,地貌,三级阶梯,东北平原、华北平原、长江中下游平原
第二产业,人文,产业结构,工业、建筑业
第二产业人口,人文,职业结构,
第二次工业革命,人文,工业革命,
第二级阶梯,地貌,三级阶梯,内蒙古高原、黄土高原、云贵高原
第五纪,地球系统,地质年代,人类世
第四产业,人文,产业结构,
第四次工业革命,人文,工业革命,
第四纪,地球系统,新生代,更新世、全新世
第四纪冰期,地球系统,第四纪,顿河冰期、根茨冰期、明德尔冰期、里斯冰期、维姆冰期
第四纪地质学,学科,地质学,
等值线图解读,技能,地理图表解读,
等压线,气候,气压,
等温线,气候,气温,
等降水量线,气候,降水,
等高线地形图,技能,地形图,
等高线绘制,技能,地图绘制,
简化,技术,地图综合,
简化海关程序,人文,贸易便利化,
管涌,地貌,地下水侵蚀,
管理体系,人文,,
管道运输,人文,交通运输方式,
类地行星,天体系统,内太阳系,水星、金星、地球、火星
类星体,天体系统,星系,
类木行星,天体系统,外太阳系,木星、土星、天王星、海王星
类比推理法,学科,地理学习方法,
粤港澳大湾区,人文,产业结构,
粮食作物,人文,种植业,水稻、小麦、玉米
粮食安全,人文,国际关系,
精准健康,学科,数字健康,
精准农业,人文,农业地理,
精密单点定位,技术,GPS应用,PPP
精神流行病学,学科,心理流行病学,
糖尿病流行病学,学科,慢性病流行病学,
糖料,人文,经济作物,
系外行星,天体系统,行星系统,
系统动力学模型,人文,人口预测,
系统思维,学科,地理学科思维方法,
系统生物学,学科,多组学,
系统组,技术,物种识别传感器,
素质结构,人文,人口质量,
紧凑型城市,人文,城市形态,
紧凑城市,人文,城市地理,
紫外线辐射增强,环境,臭氧层破坏,
累积碳排放,环境,碳预算,
红壤,环境,土壤类型,
红外传感器,技术,遥感传感器,
红巨星,天体系统,恒星,
红树林,环境,海洋生态系统,
红海裂谷,地球系统,裂谷,
红色旅游,人文,旅游业,
约束税率,人文,关税税率,最高限额、WTO承诺、不得超过
级联风险,气候,气候变化风险,
纬度位置,区位,地理位置,热带、温带、寒带
纬度因子,气候,气候成因,太阳辐射强度、热量带
纬线,天体系统,经纬网,赤道、南北极圈、南北回归线
纯电动汽车,资源,新能源汽车类型,
纵向沙丘,地貌,沙丘,
纵波,地貌,地震波,
纺织工业,人文,轻工业,
纽约,人文,全球城市,
纽约都市圈,人文,都市圈,
线状符号,技术,地图符号,实线、虚线、点划线、箭头线
组织传感器,技术,生物传感器,
细胞传感器,技术,生物传感器,
细胞工程,农业,农业生物技术,
细胞生物学,学科,分子生物学,
终碛垄,地貌,冰川地貌,
经度位置,区位,地理位置,时区、昼夜长短
经济一体化,经济地理,全球化,自贸区、关税同盟
经济作物,人文,种植业,棉花、甘蔗、茶叶、咖啡
经济全球化,人文,全球化,
经济发展,可持续发展,可持续发展,经济增长、发展质量
经济发展差异,区域,区域地理差异,
经济发达,区域,东部地区,
经济可持续,人文,城市可持续发展,
经济合作,人文,国际合作,
经济因素,人文,迁移原因,
经济地理,人文,人文地理,农业地理、工业地理、交通地理、商业地理
经济地理学,学科,地理学科,农业地理学、工业地理学、交通地理学
经济型迁移,人文,人口迁移类型,
经济增长率,人文,宏观经济学,
经济外交,人文,国际关系,
经济学,学科,,宏观经济学、微观经济学、发展经济学
经济带,人文,区域经济学,
经济恢复力,气候,气候恢复力,
经济技术开发区,人文,产业结构,
经济林,人文,林业,
经济特区,人文,区域经济学,
经济职能,人文,城市职能,
经济联盟,人文,国际组织,
经济走廊,人文,区域经济学,
经济韧性,灾害,灾害韧性,
经纬度计算,技能,坐标计算,
经纬度转换,计算,坐标转换,
经纬网,天体系统,地理坐标,经线、纬线
经线,天体系统,经纬网,本初子午线、180°经线
结构体系,建筑,超高层建筑,框架-核心筒、筒中筒、巨型框架
给排水系统,建筑,建筑设备,给水系统、排水系统、雨水收集系统
给水系统,建筑,给排水系统,自来水、直饮水、中水系统
统计分析,研究,定量研究,
统计图绘制,技能,地图绘制,
统计图表,技术,数据可视化,
统计图表解读,技能,地理图表解读,
统计学,学科,,描述统计、推断统计、空间统计
统计预报,灾害,台风路径预测,
维姆冰期,地球系统,第四纪冰期,
综合保税区,人文,产业结构,
综合因素,灾害,地质灾害成因,
综合思维,学科,地理学科思维方法,
综合指标法,气候,气候分区方法,
绿地,人文,城市功能区,公园、城市森林、防护绿地
绿地系统,人文,城市地理,
绿氢,技术,氢能源,
绿色保险,环境,碳中和,
绿色债券,环境,碳中和,
绿色农业,人文,农业地理,
绿色发展,环境,可持续发展模式,
绿色基金,环境,碳中和,
绿色建筑,技术,建筑学,
绿色建筑评价,建筑,绿色建筑,LEED认证、BREEAM认证、中国绿建三星
绿色投资,环境,碳中和,
绿色旅游,环境,旅游业,
绿色经济,人文,经济学,
绿色贷款,环境,碳中和,
绿色金融,环境,碳中和,
缓冲区分析,技术,地理信息科学,
缔约方大会,气候,气候变化国际谈判,
网络RTK,技术,GPS应用,
网络分布,人文,服务业布局,
网络分析,技术,地理信息科学,
网络化,技术,计算机科学,
网络型城市,人文,城市形态,
网络服务,人文,服务业区位论,
网络组,技术,物种识别传感器,
网络经济,人文,产业结构,
网络经济效应,人文,产业结构,
美丽乡村,人文,农业地理,
美国,区域,北美洲,
美墨加协定,人文,区域贸易安排,USMCA、北美自由贸易协定升级版
美洲板块,地球系统,板块,北美板块、南美板块
群体传感器,技术,生物传感器,
群落传感器,技术,生物传感器,
群落生态学,学科,生态学,
老年人口,人文,年龄结构,
老年健康流行病学,学科,衰老流行病学,
老旧小区,人文,城市问题,
老旧居住区,人文,居住区,
老龄化,人文,年龄结构,
耕地,资源,土地资源,水田、旱地
职业健康,学科,环境健康,
职业流行病学,学科,流行病学,
职业结构,人文,人口结构,
联合国,人文,国际组织,
联合国教科文组织,人文,国际教育组织,
联合国环境规划署,人文,国际环境组织,
联合国贸发会议,人文,国际组织,UNCTAD、发展中国家贸易促进、全球化管理
聚合边界,地球系统,板块边界,俯冲带、碰撞带
肯尼亚,区域,东非,
背斜,地貌,褶皱,背斜轴、背斜核
背斜核,地貌,背斜,
背斜轴,地貌,背斜,
胡佛修正理论,人文,工业区位论,
能力建设,人文,贸易与发展,技术援助、培训项目、机构支持
能效提升,环境,碳中和路径,
能源互联网,技术,新能源,
能源合作,人文,国际合作,
能源因素,人文,工业区位因素,
能源安全,人文,国际关系,
能源效率提升,资源,能源转型,
能源替代,环境,碳中和路径,
能源管理系统,技术,新能源,
能源结构优化,资源,能源转型,
能源结构调整,气候,气候变化减缓策略,
能源资源,资源,资源地理,化石能源、可再生能源、核能
能源转型,气候,气候变化缓解措施,
能见度降低,环境,雾霾,
能量流,人文,区域经济联系,
脆弱性,人文,农业生产特点,
腹地,人文,中心地理论,
自动化,技术,计算机科学,
自动控制,农业,农业物联网,智能灌溉、智能施肥、智能植保
自动监测,技术,环境监测,
自动驾驶农机,农业,智能农机,
自愿减排,环境,碳交易,
自治区,区域,省级行政区,
自然人流动,人文,服务贸易模式,Mode 4、服务提供者移动、暂时性入境
自然保护区,环境,生物保护,
自然因素,气候,气候变化归因,太阳活动、火山活动、地球轨道变化
自然地理学,学科,地理学科,地貌学、气候学、水文学、土壤地理学、生物地理学
自然地理差异,区域,区域地理差异,
自然地理特征,学科,地理国情认知,
自然增长,人文,人口增长,出生率、死亡率、自然增长率
自然增长率,人文,自然增长,
自然景观型,人文,旅游地分类,
自然气候解决方案,环境,碳中和,NCS
自然灾害,灾害,,地震、洪涝、干旱、台风、火山
自然灾害风险评估,灾害,自然灾害,风险识别、风险分析、风险评价
自然环境,环境,,地形、气候、水文、土壤、植被
自然碳汇,环境,碳中和路径,
自然资本,环境,生态系统,
自然资源,资源,资源地理,可再生资源、非可再生资源
自然资源管理,环境,区域发展,
自然边界,人文,边界类型,
自然过程,地理过程,地理过程,地质过程、气候过程、水文过程
自然通风,建筑,通风系统,窗户通风、烟囱效应、风塔
自由区位型,人文,工业类型,
自由曲流,地貌,曲流河,
自由贸易区,人文,国际组织,
自由贸易试验区,人文,产业结构,
自行车,人文,个体交通,
自贸区,人文,区域经济学,
自转,天文地理,地球运动,地转偏向力、昼夜交替
自驾旅游,人文,旅游业,
臭氧层,地球系统,平流层,
臭氧层破坏,环境,大气环境问题,紫外线辐射增强
臭氧洞,环境,大气环境问题,
臭氧生成,环境,大气化学,
臭氧耗竭边界,环境,地球边界,
舍饲畜牧业,人文,畜牧业,
航天工业,人文,高新技术产业,
航空,人文,交通,
航空平台,技术,遥感平台,
航空摄影测量,技术,摄影测量,
航空航天产业,人文,产业结构,
航空运输,人文,交通运输方式,
航空遥感,技术,遥感平台,
航道资源,海洋,海洋空间资源,
色彩设计,技术,地图设计,
节水农业,环境,农业地理,
节水灌溉,资源,水资源可持续利用,滴灌、喷灌、微灌、渗灌
节约用地,环境,区域发展,
节能减排,环境,资源节约,
节能环保产业,人文,产业结构,
节能管理,建筑,智慧建筑,
芬兰,区域,北欧,
花园城市,人文,城市地理,
花岗岩层,地球系统,大陆地壳,
苔原气候,气候,寒带气候,
苔原气候区,气候,寒带气候,
英国,区域,西欧,
范围经济,人文,产业结构,
茎流传感器,技术,植物传感器,
茶叶,人文,经济作物,
草原,生物,植被,热带草原、温带草原
草原保护,环境,农业地理,
草原生态系统,环境,生态系统,热带草原、温带草原
草原退化,环境,草原生态系统,
草地,资源,土地资源,
荒漠,生物,植被,热带荒漠、温带荒漠
荒漠生态系统,环境,生态系统,热带荒漠、温带荒漠
莫霍面,地球系统,地球结构,
莱茵地堑,地貌,地垒地堑构造,
营养流行病学,学科,流行病学,
营养级,环境,生态系统,生产者、一级消费者、二级消费者
落叶阔叶林带,环境,植被垂直分布,
落水洞,灾害,岩溶塌陷,
落潮,海洋,潮汐运动,
蒙古,区域,东亚,
蒸发,水文,水循环,海面蒸发、陆面蒸发、植物蒸腾
蒸腾传感器,技术,植物传感器,
蓝氢,技术,氢能源,
蓝色经济,人文,经济学,
蓝藻传感器,技术,水质传感器,
蔓延型城市,人文,城市形态,
蔬菜,人文,种植业,
薯类,人文,粮食作物,
薯类分布,人文,主要粮食作物分布,
藻类传感器,技术,水质传感器,
藻类资源,海洋,海洋生物资源,
蘑菇石,地貌,风蚀地貌,
虚拟参考站,技术,GPS应用,VRS
虚拟地球,技术,数字地球,
虚拟旅游,人文,旅游业,
虚拟现实,技术,计算机科学,VR
虚拟电厂,技术,新能源,
蛋白质传感器,技术,生物传感器,
蝗灾,灾害,生物灾害,
融雪洪水,灾害,洪水类型,
行为生态学,学科,生态学,
行政区,人文,城市功能分区,
行政区划,中国地理,中国地理,省、自治区、直辖市、特别行政区
行政服务,人文,公共服务业,
行星健康,环境,地球边界,
行星季节,天体系统,太阳系,
行星实验室,技术,遥感云平台,Planet Labs
行星系统,天体系统,,太阳系、系外行星系统
补偿流,气候,洋流,
补贴,人文,贸易政策工具,出口补贴、农业补贴、工业补贴
表型组,技术,物种识别传感器,
表层水,海洋,海水分层,
衰老流行病学,学科,认知流行病学,
衰退期,旅游,旅游生命周期,
被动式建筑,建筑,绿色建筑,高效保温、气密性、热回收通风
裂谷,地球系统,张裂边界,东非大裂谷、红海裂谷
裂谷系统,地球系统,离散边界,东非大裂谷、红海裂谷
裂谷阶段,地球系统,威尔逊循环,
装配式建筑,建筑,建筑技术,预制构件、现场装配、标准化设计
褶皱,地貌,内力作用,向斜、背斜
褶皱地貌,现象,构造地貌,
褶皱山,地貌,山脉,喜马拉雅山、阿尔卑斯山
褶皱翼,地貌,褶皱,
褶皱轴,地貌,褶皱,
西亚,区域,亚洲,阿拉伯半岛、伊朗高原、小亚细亚半岛
西伯利亚,区域,北亚,
西北地区,气候,中国气候变化影响,
西南地区,区域,南方地区,
西南极冰盖崩溃,气候,气候临界点,
西欧,区域,欧洲,英国、法国、德国
西班牙,区域,南欧,
西部地区,区域,区域,西部大开发、资源丰富、主要地形
西部多高原盆地,地貌特征,地形分布,青藏高原、塔里木盆地、准噶尔盆地
西部大开发,区域,西部地区,
西非,区域,非洲,尼日利亚、加纳
西风带,气候,风带,
西风槽,气候,气压系统,
西高东低,地貌,地势,第一级阶梯、第二级阶梯、第三级阶梯
观光农业,人文,农业地理,
观光型旅游地,旅游,旅游地类型,
观察方法,技能,实地调查,
观察调查,研究,调查研究,
规模经济,人文,产业结构,
视域分析,技术,地理信息科学,
视觉环境影响,旅游,旅游环境效应,
视运动,天体系统,天体运动,日视运动、年视运动
角峰,现象,冰川地貌,
角度变形,技术,地图投影变形,
计划生育,人文,人口政策,
计划生育政策,人文,人口政策,
计算技能,技能,地理技能,距离计算、面积计算、比例尺计算、坐标计算
计算机模型,技能,地理模型构建,
计算机科学,学科,,算法、数据结构、计算机网络
计算生物学,学科,系统生物学,
订单农业,人文,农业地理,
认知流行病学,学科,神经流行病学,
记录方法,技能,实地调查,
设施农业,人文,农业地理,
访谈调查,研究,调查研究,
详细规划,人文,城市规划,
语言分布,人文,文化地理,
语言同化,人文,文化同化,
语言复兴,人文,语言学,
语言学,学科,,语言分布、语言系谱、语言接触
语言濒危,人文,语言学,
语言系谱,人文,语言学,印欧语系、汉藏语系、阿尔泰语系
诱发经济效应,旅游,旅游经济效应,
调查研究,研究,地理研究方法,问卷调查、访谈调查、观察调查
调节服务,环境,生态系统服务,
调节服务价值,环境,生态系统服务价值,
谈判功能弱化,人文,多边贸易体制危机,多哈回合停滞、共识决策困境
谷歌地球引擎,技术,遥感云平台,GEE
贝加尔裂谷,地球系统,大陆裂谷,
贝类资源,海洋,海洋生物资源,
负反馈,气候,气候反馈,
负向海岸线,地貌,海岸线类型,海洋向陆地推进
负排放,环境,碳中和,
负责任投资,环境,碳中和,
负责任旅游,环境,旅游业,
负辐射强迫,气候,辐射强迫,
财政关税,人文,关税,
财政效应,人文,关税效应,增加政府收入、关税收入
货物贸易,人文,国际贸易,
货物贸易协定,人文,多边贸易协定,关税减让、非关税措施、贸易救济
质量城镇化,人文,新型城镇化,
质量检测,农业,农产品溯源,
贫民窟,人文,城市问题,
贵金属,资源,金属矿产,金矿、银矿、铂矿
贸易与发展,人文,国际贸易,特殊与差别待遇、能力建设、贸易援助
贸易与环境,人文,WTO,环境标准、绿色贸易壁垒、可持续发展
贸易争端,人文,国际贸易,
贸易争端解决,人文,WTO职能,争端解决机制、专家组、上诉机构
贸易便利化,人文,国际贸易,简化海关程序、电子通关
贸易便利化协定,人文,WTO协定,海关程序简化、贸易成本降低、透明度提高
贸易保护,人文,国际贸易,
贸易保护主义,人文,商业地理,关税壁垒、非关税壁垒、贸易配额、技术壁垒
贸易创造效应,人文,区域贸易安排,高成本生产转向低成本生产、资源优化配置
贸易制裁,人文,国际贸易,
贸易壁垒,人文,国际贸易,关税壁垒、非关税壁垒
贸易平衡要求,人文,贸易相关投资措施,进出口平衡、外汇平衡
贸易战,人文,国际贸易,关税报复、经济损失、全球价值链重构
贸易援助,人文,贸易与发展,Aid for Trade、基础设施、生产能力
贸易政策,人文,国际贸易,
贸易政策不确定性,人文,国际贸易,政策反复、投资抑制、贸易萎缩
贸易政策审议,人文,WTO职能,透明度监督、政策评估、贸易政策审议机制
贸易政策审议机制,人文,WTO,透明度、监督、政策评估
贸易政策工具,人文,商业地理,关税、配额、补贴、反倾销
贸易政策工具详解,人文,贸易政策,关税措施、非关税措施、贸易救济措施
贸易救济措施,人文,贸易政策工具详解,反倾销措施、反补贴措施、保障措施
贸易条件效应,人文,关税效应,改善贸易条件、大国关税
贸易港口,人文,商业文化景观,
贸易相关投资措施,人文,WTO协定,TRIMS、本地成分要求、贸易平衡要求
贸易自由,人文,国际贸易,
贸易自由化,人文,国际贸易,关税减让、市场开放、服务贸易自由化
贸易规则,人文,国际贸易,
贸易转移效应,人文,区域贸易安排,区外低成本转向区内高成本、效率损失
贸易逆差,人文,国际经济学,
贸易限制,人文,国际贸易,贸易壁垒、非关税壁垒
贸易顺差,人文,国际经济学,
费雷尔环流,气候,全球大气环流,
资料收集,技能,地理实践活动,
资本,人文,工业生产要素,
资源丰富,区域,西部地区,
资源利用上线,环境,生态文明建设,
资源卫星,技术,卫星遥感,
资源地理,资源,,自然资源、能源资源、矿产资源、水资源、土地资源
资源型城市,人文,城市类型,
资源承载力,人文,人口承载力,
资源环境差异,区域,区域地理差异,
资源环境特征,学科,地理国情认知,
资源管理,技术,GIS应用,
资源经济学,学科,经济学,
资源节约,环境,环境保护,节能减排、循环利用、清洁生产
资源调查,技术,遥感应用,
资金流,人文,区域经济联系,
资金链,人文,产业结构,
赤潮,灾害,海洋灾害,
赤道,天体系统,纬线,
赤道低气压带,气候,气压带,
赤道半径,天体系统,地球形状,
赤道辐合带,气候,气压带,
起伏状况,地貌,地势,地形起伏度、高差变化
超大陆,地球系统,板块构造学说,潘吉亚超大陆、劳亚大陆、冈瓦纳大陆
超强台风,气候,台风,
超级电容,技术,储能技术,
超细颗粒物,环境,颗粒物,
超高层建筑,建筑,建筑类型,结构体系、垂直交通、消防安全
趋势分析,技能,时间分析,
趋势外推法,人文,人口预测,
距离计算,技能,计算技能,图上距离、实地距离
跨国公司,人文,国际经济学,TNC、MNC
跨境交付,人文,服务贸易模式,Mode 1、远程提供、不需移动
跨境数据流动,人文,数字贸易规则,数据本地化、数据保护、数据主权
跨境电子商务,人文,国际贸易,
跨文化交流,人文,文化地理,
路径集合预报,灾害,台风路径预测,
轨道尺度气候变化,气候,气候变化,
转型金融,环境,碳中和,
转型风险,环境,气候风险,
转基因技术,人文,农业地理,
转换断层,地球系统,保守边界,
转换边界,地球系统,板块边界类型,转换断层
软件产业,人文,产业结构,
软件系统,技术,GIS组成,
软实力,人文,国际关系,
软流圈,地球系统,地球结构,
轴带分布,人文,服务业布局,
轴线结构,人文,城市结构,
轻工业,人文,工业,纺织工业、食品工业
辐射传输,环境,大气环境,
辐射失衡,天体系统,太阳辐射收支,
辐射平衡,天体系统,太阳辐射收支,
辐射强迫,气候,气候变化,正辐射强迫、负辐射强迫
辐射监测,技术,环境监测,
辫状河,地貌,河流形态,
边境经济,人文,产业结构,
边界类型,人文,政治地理,自然边界、人文边界、几何边界
边缘海,海洋,海洋类型,南海、东海、日本海
边缘计算,技术,计算机科学,
边缘计算遥感,技术,遥感应用,
迁入率,人文,机械增长,
迁出率,人文,机械增长,
迁移原因,人文,人口迁移,经济因素、政治因素、环境因素、社会因素
过度旅游,环境,旅游业,
过程分析,技能,时间分析,
过程管理,环境,环境保护措施,
运动传感器,技术,智能传感器,
运行机制,人文,,
运输方式,交通地理,交通运输,铁路运输、公路运输、水路运输、航空运输
运输网络,交通地理,交通运输,点、线、面结合
